#time	y	u
0.000100	0.000000	0.000000
0.000200	0.000000	0.000000
0.000300	0.000000	0.000000
0.000400	0.000000	0.000000
0.000500	0.000000	0.000000
0.000600	0.000000	0.000000
0.000700	0.000000	0.000000
0.000800	0.000000	0.000000
0.000900	0.000000	0.000000
0.001000	0.000000	0.000000
0.001100	0.000000	0.000000
0.001200	0.000000	0.000000
0.001300	0.000000	0.000000
0.001400	0.000000	0.000000
0.001500	0.000000	0.000000
0.001600	0.000000	0.000000
0.001700	0.000000	0.000000
0.001800	0.000000	0.000000
0.001900	0.000000	0.000000
0.002000	0.000000	0.000000
0.002100	0.000000	0.000000
0.002200	0.000000	0.000000
0.002300	0.000000	0.000000
0.002400	0.000000	0.000000
0.002500	0.000000	0.000000
0.002600	0.000000	0.000000
0.002700	0.000000	0.000000
0.002800	0.000000	0.000000
0.002900	0.000000	0.000000
0.003000	0.000000	0.000000
0.003100	0.000000	0.000000
0.003200	0.000000	0.000000
0.003300	0.000000	0.000000
0.003400	0.000000	0.000000
0.003500	0.000000	0.000000
0.003600	0.000000	0.000000
0.003700	0.000000	0.000000
0.003800	0.000000	1776013.375000
0.003900	170.728454	1776013.375000
0.004000	656.828865	1776013.375000
0.004100	1422.091576	1776013.375000
0.004200	2433.899748	1776013.375000
0.004300	3662.881726	1776013.375000
0.004400	5082.596876	1776013.375000
0.004500	6669.251680	1776013.375000
0.004600	8401.443176	1776013.375000
0.004700	10259.927111	1776013.375000
0.004800	12227.408428	1776013.375000
0.004900	14288.351950	1776013.375000
0.005000	16428.811294	1776013.375000
0.005100	18636.274284	1776013.375000
0.005200	20899.523265	1776013.375000
0.005300	23208.508886	1776013.375000
0.005400	25554.236048	1776013.375000
0.005500	27928.660866	1776013.375000
0.005600	30324.597562	-1162984832.000000
0.005700	-79232.825719	-1162984832.000000
0.005800	-395610.547778	-1162984832.000000
0.005900	-895066.354070	-1162984832.000000
0.006000	-1556213.733966	-1162984832.000000
0.006100	-2359793.946356	-1162984832.000000
0.006200	-3288470.034648	-1162984832.000000
0.006300	-4326640.679469	-1162984832.000000
0.006400	-5460271.980462	-1162984832.000000
0.006500	-6676745.442219	-1162984832.000000
0.006600	-7964720.605275	-1162984832.000000
0.006700	-9314010.913068	-1162984832.000000
0.006800	-10715471.541321	-1162984832.000000
0.006900	-12160898.038808	-1162984832.000000
0.007000	-13642934.739170	-1162984832.000000
0.007100	-15154992.003550	-1162984832.000000
0.007200	-16691171.444229	-1162984832.000000
0.007300	-18246198.361222	139557355520.000000
0.007400	-6287914.379618	139557355520.000000
0.007500	30648524.324113	139557355520.000000
0.007600	89697839.644070	139557355520.000000
0.007700	168279013.250220	139557355520.000000
0.007800	264067782.640743	139557355520.000000
0.007900	374971785.730360	139557355520.000000
0.008000	499108099.164982	139557355520.000000
0.008100	634782940.063245	139557355520.000000
0.008200	780473323.038232	139557355520.000000
0.008300	934810484.374550	139557355520.000000
0.008400	1096564903.331965	139557355520.000000
0.008500	1264632766.902247	139557355520.000000
0.008600	1438023739.128093	139557355520.000000
0.008700	1615849909.453390	139557355520.000000
0.008800	1797315806.649343	139557355520.000000
0.008900	1981709375.774766	139557355520.000000
0.009000	2168393825.492850	139557355520.000000
0.009100	2356800261.981911	139557355520.000000
0.009200	2546421033.735308	139557355520.000000
0.009300	2736803718.828327	139557355520.000000
0.009400	2927545692.811928	139557355520.000000
0.009500	3118289221.342255	139557355520.000000
0.009600	3308717027.031556	139557355520.000000
0.009700	3498548284.865749	139557355520.000000
0.009800	3687535004.925985	-54292631257088.007812
0.009900	-1357107526.208779	-54292631257088.007812
0.010000	-16068673507.292393	-54292631257088.007812
0.010100	-39337560092.046021	-54292631257088.007812
0.010200	-70164257339.018372	-54292631257088.007812
0.010300	-107648695821.944305	-54292631257088.007812
0.010400	-150980620032.444580	-54292631257088.007812
0.010500	-199430888885.828003	-54292631257088.007812
0.010600	-252343614133.724731	-54292631257088.007812
0.010700	-309129056067.145508	-54292631257088.007812
0.010800	-369257203648.153748	-54292631257088.007812
0.010900	-432251973217.037781	-54292631257088.007812
0.011000	-497685966256.421143	-54292631257088.007812
0.011100	-565175732418.995850	-54292631257088.007812
0.011200	-634377489200.112671	-54292631257088.007812
0.011300	-704983254313.285034	-54292631257088.007812
0.011400	-776717351053.630127	-54292631257088.007812
0.011500	-849333250754.658325	-54292631257088.007812
0.011600	-922610719896.730835	-54292631257088.007812
0.011700	-996353242546.286377	-54292631257088.007812
0.011800	-1070385691625.536011	-54292631257088.007812
0.011900	-1144552225061.615234	-54292631257088.007812
0.012000	-1218714385168.257812	-54292631257088.007812
0.012100	-1292749381695.507324	-54292631257088.007812
0.012200	-1366548540865.120117	-54292631257088.007812
0.012300	-1440015904410.416504	-54292631257088.007812
0.012400	-1513066964176.801514	-54292631257088.007812
0.012500	-1585627519228.767334	-54292631257088.007812
0.012600	-1657632643665.098389	-54292631257088.007812
0.012700	-1729025754479.114746	-54292631257088.007812
0.012800	-1799757769826.712158	-54292631257088.007812
0.012900	-1869786348992.193359	-54292631257088.007812
0.013000	-1939075206179.934570	-54292631257088.007812
0.013100	-2007593491017.357422	-54292631257088.007812
0.013200	-2075315229339.251953	-54292631257088.007812
0.013300	-2142218818442.221924	-54292631257088.007812
0.013400	-2208286571557.219238	-54292631257088.007812
0.013500	-2273504306793.553711	-54292631257088.007812
0.013600	-2337860976264.554199	-54292631257088.007812
0.013700	-2401348331517.909180	-54292631257088.007812
0.013800	-2463960621766.855469	-54292631257088.007812
0.013900	-2525694321755.621094	-54292631257088.007812
0.014000	-2586547886397.330078	-54292631257088.007812
0.014100	-2646521529598.056641	-54292631257088.007812
0.014200	-2705617024929.692383	-54292631257088.007812
0.014300	-2763837526039.311523	28483885952139264.000000
0.014400	-77812297664.212540	28483885952139264.000000
0.014500	7676678476586.292969	28483885952139264.000000
0.014600	19917788230639.046875	28483885952139264.000000
0.014700	36121401330880.125000	28483885952139264.000000
0.014800	55815547115834.203125	28483885952139264.000000
0.014900	78575351847006.312500	28483885952139264.000000
0.015000	104018476819622.078125	28483885952139264.000000
0.015100	131800995859982.578125	28483885952139264.000000
0.015200	161613669935312.281250	28483885952139264.000000
0.015300	193178580668379.562500	28483885952139264.000000
0.015400	226246088224433.812500	28483885952139264.000000
0.015500	260592082359753.343750	28483885952139264.000000
0.015600	296015498423338.750000	28483885952139264.000000
0.015700	332336072816747.750000	28483885952139264.000000
0.015800	369392314869528.125000	-13605399763053709312.000000
0.015900	-903585560874663.250000	-13605399763053709312.000000
0.016000	-4597106611475342.000000	-13605399763053709312.000000
0.016100	-10433316881120612.000000	-13605399763053709312.000000
0.016200	-18161930855806624.000000	-13605399763053709312.000000
0.016300	-27557563986494288.000000	-13605399763053709312.000000
0.016400	-38417322082160040.000000	-13605399763053709312.000000
0.016500	-50558622859848128.000000	-13605399763053709312.000000
0.016600	-63817227315977464.000000	-13605399763053709312.000000
0.016700	-78045460731650784.000000	-13605399763053709312.000000
0.016800	-93110605066550912.000000	-13605399763053709312.000000
0.016900	-108893446251065952.000000	-13605399763053709312.000000
0.017000	-125286961472527840.000000	-603838627019417976832.000000
0.017100	-198934253121268992.000000	-603838627019417976832.000000
0.017200	-377819402496038464.000000	-603838627019417976832.000000
0.017300	-649831536281027584.000000	-603838627019417976832.000000
0.017400	-1004061892360507392.000000	-603838627019417976832.000000
0.017500	-1430687496813907712.000000	-603838627019417976832.000000
0.017600	-1920866042624002048.000000	-603838627019417976832.000000
0.017700	-2466640892402770432.000000	-603838627019417976832.000000
0.017800	-3060855231103634432.000000	-603838627019417976832.000000
0.017900	-3697074488381724160.000000	-603838627019417976832.000000
0.018000	-4369516234944734720.000000	-603838627019417976832.000000
0.018100	-5072986833772609536.000000	-603838627019417976832.000000
0.018200	-5802824196258183168.000000	-603838627019417976832.000000
0.018300	-6554846055841177600.000000	-603838627019417976832.000000
0.018400	-7325303228214505472.000000	-603838627019417976832.000000
0.018500	-8110837378253188096.000000	-603838627019417976832.000000
0.018600	-8908442859975083008.000000	192792398691485406461952.000000
0.018700	8875748055866265600.000000	192792398691485406461952.000000
0.018800	60994840328509931520.000000	192792398691485406461952.000000
0.018900	143507987219364806656.000000	192792398691485406461952.000000
0.019000	252865342457661652992.000000	192792398691485406461952.000000
0.019100	385870227810829860864.000000	192792398691485406461952.000000
0.019200	539644943800195809280.000000	192792398691485406461952.000000
0.019300	711599873062978846720.000000	192792398691485406461952.000000
0.019400	899405559576236654592.000000	192792398691485406461952.000000
0.019500	1100967477430171074560.000000	192792398691485406461952.000000
0.019600	1314403230378969268224.000000	192792398691485406461952.000000
0.019700	1538021948289048641536.000000	192792398691485406461952.000000
0.019800	1770305669102004600832.000000	192792398691485406461952.000000
0.019900	2009892515263012929536.000000	192792398691485406461952.000000
0.020000	2255561491943072727040.000000	192792398691485406461952.000000
0.020100	2506218750993409507328.000000	192792398691485406461952.000000
0.020200	2760885179582608048128.000000	192792398691485406461952.000000
0.020300	3018685186035316948992.000000	-15570655712023769688047616.000000
0.020400	1763496300771455533056.000000	-15570655712023769688047616.000000
0.020500	-2289196636455235747840.000000	-15570655712023769688047616.000000
0.020600	-8818628353354612342784.000000	-15570655712023769688047616.000000
0.020700	-17535854000129133510656.000000	-15570655712023769688047616.000000
0.020800	-28180670360419582345216.000000	-15570655712023769688047616.000000
0.020900	-40518833538352646455296.000000	-15570655712023769688047616.000000
0.021000	-54339544598406527713280.000000	-15570655712023769688047616.000000
0.021100	-69453177378479148105728.000000	-15570655712023769688047616.000000
0.021200	-85689225176306130354176.000000	-15570655712023769688047616.000000
0.021300	-102894445250617247006720.000000	-15570655712023769688047616.000000
0.021400	-120931182104082277990400.000000	-15570655712023769688047616.000000
0.021500	-139675852345916595896320.000000	-15570655712023769688047616.000000
0.021600	-159017575586734259830784.000000	-15570655712023769688047616.000000
0.021700	-178856937313790643404800.000000	-15570655712023769688047616.000000
0.021800	-199104871046457413599232.000000	-15570655712023769688047616.000000
0.021900	-219681648293455111127040.000000	-15570655712023769688047616.000000
0.022000	-240515965937542229917696.000000	-15570655712023769688047616.000000
0.022100	-261544121671322557218816.000000	-15570655712023769688047616.000000
0.022200	-282709269009804927434752.000000	-15570655712023769688047616.000000
0.022300	-303960744220562152226816.000000	31128340503718390136328683520.000000
0.022400	2668610721506911454232576.000000	31128340503718390136328683520.000000
0.022500	11171488252944317650305024.000000	31128340503718390136328683520.000000
0.022600	24569741182517974881271808.000000	31128340503718390136328683520.000000
0.022700	42291437825440138664083456.000000	31128340503718390136328683520.000000
0.022800	63821549771788548187357184.000000	31128340503718390136328683520.000000
0.022900	88696443177256962754609152.000000	31128340503718390136328683520.000000
0.023000	116498900578703771009286144.000000	31128340503718390136328683520.000000
0.023100	146853622192875963294941184.000000	31128340503718390136328683520.000000
0.023200	179423160566423435008278528.000000	31128340503718390136328683520.000000
0.023300	213904246882803160360943616.000000	31128340503718390136328683520.000000
0.023400	250024471242326018793406464.000000	31128340503718390136328683520.000000
0.023500	287539282856480071751827456.000000	31128340503718390136328683520.000000
0.023600	326229279373875843986096128.000000	31128340503718390136328683520.000000
0.023700	365897757516240235935039488.000000	31128340503718390136328683520.000000
0.023800	406368499879147796644757504.000000	31128340503718390136328683520.000000
0.023900	447483775171016668915695616.000000	31128340503718390136328683520.000000
0.024000	489102531350070743604920320.000000	31128340503718390136328683520.000000
0.024100	531098763094861911550853120.000000	31128340503718390136328683520.000000
0.024200	573360036829779340893880320.000000	31128340503718390136328683520.000000
0.024300	615786158141031862763520000.000000	-75079027551578064622703169503232.000000
0.024400	-6562051318028431523152134144.000000	-75079027551578064622703169503232.000000
0.024500	-27077402717365279987872038912.000000	-75079027551578064622703169503232.000000
0.024600	-59398982439820171276449742848.000000	-75079027551578064622703169503232.000000
0.024700	-102147442075727732677443321856.000000	-75079027551578064622703169503232.000000
0.024800	-154080669136711519891957481472.000000	-75079027551578064622703169503232.000000
0.024900	-214080501475465365270556573696.000000	-75079027551578064622703169503232.000000
0.025000	-281140721194043431553016528896.000000	-75079027551578064622703169503232.000000
0.025100	-354356204941473833744003497984.000000	-75079027551578064622703169503232.000000
0.025200	-432913119342527663057024319488.000000	-75079027551578064622703169503232.000000
0.025300	-516080061001537859237066047488.000000	-75079027551578064622703169503232.000000
0.025400	-603200050197823259324666871808.000000	-75079027551578064622703169503232.000000
0.025500	-693683296131544568779130273792.000000	-75079027551578064622703169503232.000000
0.025600	-787000659480196856067221618688.000000	-75079027551578064622703169503232.000000
0.025700	-882677745167303810141732732928.000000	-75079027551578064622703169503232.000000
0.025800	-980289564699329477578172923904.000000	48014747315482916483758531748560896.000000
0.025900	3543419293095470093996254035968.000000	48014747315482916483758531748560896.000000
0.026000	16605352527624792134841618399232.000000	48014747315482916483758531748560896.000000
0.026100	37225352254553128929248839467008.000000	48014747315482916483758531748560896.000000
0.026200	64520511926576997359784044789760.000000	48014747315482916483758531748560896.000000
0.026300	97695766438991768413338872053760.000000	48014747315482916483758531748560896.000000
0.026400	136035388379722223474035744833536.000000	48014747315482916483758531748560896.000000
0.026500	178895303245627908293970645483520.000000	48014747315482916483758531748560896.000000
0.026600	225696144832608244403960151015424.000000	48014747315482916483758531748560896.000000
0.026700	275916979586148463444031065554944.000000	48014747315482916483758531748560896.000000
0.026800	329089635549049559208999421739008.000000	48014747315482916483758531748560896.000000
0.026900	384793577734294887192320039452672.000000	48014747315482916483758531748560896.000000
0.027000	442651277346699214949658654670848.000000	48014747315482916483758531748560896.000000
